order_item_id,order_id,product_id,quantity,price
4618,1554,119,5,200.75
4619,1554,317,2,293.59
4620,1554,218,3,123.2
4621,1555,191,3,121.8
4622,1555,445,2,283.5
4623,1556,320,2,310.89
4624,1557,353,3,474.56
4625,1557,128,2,31.64
4626,1557,478,1,251.04
4627,1558,33,3,200.6
4628,1558,251,4,277.29
4629,1558,101,4,240.89
4630,1559,482,4,390.01
4631,1560,371,2,115.16
4632,1560,294,3,327.86
4633,1560,328,4,244.91
4634,1560,290,1,276.34
4635,1560,415,3,404.69
4636,1561,400,1,66.15
4637,1561,165,1,310.78
4638,1561,213,5,227.45
4639,1561,457,1,384.68
4640,1562,20,2,188.56
4641,1563,84,2,138.36
4642,1564,367,2,96.07
4643,1565,299,3,337.52
4644,1565,174,1,396.76
4645,1566,50,4,431.7
4646,1566,441,5,467.28
4647,1567,115,3,205.36
4648,1567,70,3,188.74
4649,1567,98,1,283.26
4650,1567,79,3,350.63
4651,1567,285,2,498.7
4652,1568,210,2,165.22
4653,1568,420,2,311.78
4654,1569,381,3,262.72
4655,1569,383,3,261.76
4656,1569,66,3,390.57
4657,1569,59,2,240.89
4658,1570,55,3,270.15
4659,1570,173,3,498.99
4660,1570,331,1,15.64
4661,1570,19,5,48.63
4662,1571,251,4,277.29
4663,1571,279,5,328.13
4664,1571,442,5,216.39
4665,1571,226,1,57.99
4666,1572,348,1,431.98
4667,1573,390,2,452.32
4668,1573,311,2,156.03
4669,1573,52,4,395.38
4670,1574,153,4,300.52
4671,1574,96,2,260.92
4672,1574,101,3,240.89
4673,1574,465,3,233.92
4674,1574,90,3,118.14
4675,1575,313,2,109.88
4676,1575,349,4,354.04
4677,1575,21,5,363.62
4678,1575,107,2,290.54
4679,1576,18,3,238.48
4680,1577,43,2,150.65
4681,1577,291,2,202.27
4682,1577,233,5,236.69
4683,1577,127,1,468.71
4684,1578,151,2,473.74
4685,1578,175,4,422.56
4686,1578,174,5,396.76
4687,1579,224,4,331.15
4688,1579,328,1,244.91
4689,1579,399,2,399.26
4690,1579,83,2,97.64
4691,1580,220,5,98.99
4692,1580,146,2,157.39
4693,1580,12,1,392.64
4694,1581,314,5,376.43
4695,1581,390,5,452.32
4696,1581,316,1,350.88
4697,1581,274,5,366.74
4698,1581,222,3,145.15
4699,1582,247,5,87.57
4700,1583,254,5,124.16
4701,1583,481,5,60.55
4702,1583,292,5,69.54
4703,1583,201,5,67.28
4704,1584,342,1,436.99
4705,1584,269,5,459.35
4706,1585,455,5,130.94
4707,1586,288,4,78.27
4708,1586,497,3,380.45
4709,1586,419,4,126.13
4710,1587,89,2,69.91
4711,1588,307,1,427.12
4712,1589,73,3,492.28
4713,1590,186,3,83.51
4714,1591,254,3,124.16
4715,1592,390,4,452.32
4716,1592,203,2,379.57
4717,1592,464,3,446.57
4718,1592,112,2,146.83
4719,1592,461,2,461.53
4720,1593,451,1,400.78
4721,1593,243,2,281.42
4722,1594,397,4,441.86
4723,1594,418,4,44.31
4724,1594,304,5,313.48
4725,1594,310,4,11.8
4726,1594,206,5,129.09
4727,1595,417,3,240.48
4728,1595,277,2,211.18
4729,1595,427,1,337.68
4730,1596,198,2,344.54
4731,1597,31,4,487.94
4732,1598,442,1,216.39
4733,1598,435,3,65.4
4734,1598,387,5,387.97
4735,1599,432,5,187.44
4736,1599,237,4,266.87
4737,1599,106,3,434.35
4738,1600,384,1,24.43
4739,1600,103,3,183.68
4740,1600,41,3,134.25
4741,1601,254,2,124.16
4742,1601,34,1,261.28
4743,1601,340,2,330.18
4744,1601,24,4,473.13
4745,1602,294,5,327.86
4746,1602,213,5,227.45
4747,1602,22,5,308.91
4748,1603,281,4,31.79
4749,1603,197,5,128.12
4750,1603,313,2,109.88
4751,1604,445,2,283.5
4752,1604,267,3,120.33
4753,1604,154,2,276.37
4754,1605,52,5,395.38
4755,1605,135,3,19.14
4756,1606,86,2,214.85
4757,1606,380,3,322.49
4758,1606,52,5,395.38
4759,1607,24,1,473.13
4760,1607,218,5,123.2
4761,1607,72,5,435.04
4762,1607,330,1,483.56
4763,1608,23,5,357.24
4764,1608,350,5,217.88
4765,1608,140,5,271.95
4766,1608,25,1,321.94
4767,1608,335,3,154.65
4768,1609,409,3,212.69
4769,1610,150,1,9.12
4770,1611,404,3,475.13
4771,1611,31,1,487.94
4772,1611,286,1,289.75
4773,1612,346,4,107.34
4774,1612,137,3,236.26
4775,1613,497,4,380.45
4776,1613,308,2,32.0
4777,1614,131,2,329.14
4778,1614,37,4,457.93
4779,1614,456,3,153.64
4780,1614,94,4,239.13
4781,1615,164,3,148.35
4782,1615,355,2,364.9
4783,1616,379,2,288.11
4784,1616,442,5,216.39
4785,1616,92,4,218.95
4786,1616,147,1,82.08
4787,1616,175,3,422.56
4788,1617,130,5,134.91
4789,1617,14,1,394.11
4790,1618,145,2,117.43
4791,1618,363,3,119.3
4792,1618,323,2,426.78
4793,1618,142,5,439.26
4794,1619,271,2,90.59
4795,1619,334,4,343.73
4796,1619,173,4,498.99
4797,1619,385,5,383.75
4798,1620,10,1,369.21
4799,1620,292,5,69.54
4800,1621,53,4,352.08
4801,1621,85,4,174.83
4802,1621,79,1,350.63
4803,1621,158,3,114.19
4804,1621,402,2,264.29
4805,1622,21,2,363.62
4806,1622,310,1,11.8
4807,1622,412,5,480.41
4808,1622,250,4,467.09
4809,1622,1,5,81.62
4810,1623,311,4,156.03
4811,1624,184,1,262.96
4812,1624,444,3,180.16
4813,1625,40,2,465.21
4814,1625,39,2,305.15
4815,1625,241,1,98.78
4816,1625,175,4,422.56
4817,1625,333,1,373.47
4818,1626,344,3,216.1
4819,1626,433,2,380.43
4820,1627,256,4,130.77
4821,1627,307,1,427.12
4822,1628,200,2,81.19
4823,1628,27,4,146.57
4824,1628,158,4,114.19
4825,1628,460,3,101.04
4826,1628,332,5,155.94
4827,1629,93,4,77.19
4828,1629,394,1,71.98
4829,1629,189,4,152.91
4830,1629,102,2,227.68
4831,1630,351,1,329.83
4832,1631,118,1,356.66
4833,1631,123,1,66.89
4834,1631,117,2,160.17
4835,1632,173,4,498.99
4836,1632,487,5,75.93
4837,1633,140,1,271.95
4838,1633,228,2,330.67
4839,1633,391,2,228.59
4840,1633,129,1,264.37
4841,1634,183,1,233.11
4842,1635,213,5,227.45
4843,1635,258,3,22.16
4844,1635,117,2,160.17
4845,1635,313,2,109.88
4846,1635,149,4,175.22
4847,1636,102,2,227.68
4848,1636,45,1,438.68
4849,1636,189,5,152.91
4850,1636,155,5,441.67
4851,1637,106,3,434.35
4852,1638,61,4,473.82
4853,1638,127,3,468.71
4854,1638,39,2,305.15
4855,1638,183,4,233.11
4856,1638,421,4,29.21
4857,1639,46,4,128.82
4858,1639,107,2,290.54
4859,1639,206,3,129.09
4860,1639,157,1,324.77
4861,1640,167,5,14.6
4862,1640,87,2,377.34
4863,1640,95,2,213.65
4864,1641,452,2,27.52
4865,1641,167,3,14.6
4866,1642,338,5,472.35
4867,1642,165,4,310.78
4868,1642,372,5,380.1
4869,1642,96,5,260.92
4870,1642,422,2,328.37
4871,1643,306,3,344.25
4872,1643,435,4,65.4
4873,1643,209,4,285.52
4874,1644,282,2,163.06
4875,1644,123,3,66.89
4876,1644,329,2,48.57
4877,1645,343,5,211.58
4878,1646,1,1,81.62
4879,1646,350,4,217.88
4880,1646,199,3,34.73
4881,1646,151,1,473.74
4882,1647,101,1,240.89
4883,1647,476,3,354.11
4884,1648,21,3,363.62
4885,1648,80,4,346.16
4886,1648,158,5,114.19
4887,1649,5,4,378.71
4888,1649,453,3,403.99
4889,1650,55,4,270.15
4890,1651,73,1,492.28
4891,1651,255,2,190.66
4892,1652,293,1,281.85
4893,1652,59,1,240.89
4894,1652,130,3,134.91
4895,1653,195,5,392.82
4896,1653,486,4,437.57
4897,1654,421,4,29.21
4898,1654,476,3,354.11
4899,1655,238,2,418.06
4900,1655,478,1,251.04
4901,1656,467,4,153.18
4902,1656,448,3,148.79
4903,1657,482,4,390.01
4904,1657,146,4,157.39
4905,1657,104,4,466.26
4906,1658,332,4,155.94
4907,1658,484,4,452.95
4908,1658,394,3,71.98
4909,1658,247,4,87.57
4910,1658,313,4,109.88
4911,1659,198,5,344.54
4912,1659,306,4,344.25
4913,1660,3,1,214.66
4914,1660,457,2,384.68
4915,1661,113,4,434.79
4916,1661,68,5,308.84
4917,1662,378,2,200.1
4918,1662,411,1,315.09
4919,1662,484,4,452.95
4920,1662,369,1,117.01
4921,1662,282,2,163.06
4922,1663,342,5,436.99
4923,1663,441,5,467.28
4924,1663,248,4,203.77
4925,1663,62,1,252.0
4926,1664,439,5,489.78
4927,1664,309,1,463.73
4928,1664,145,5,117.43
4929,1665,62,4,252.0
4930,1665,158,3,114.19
4931,1665,377,4,413.04
4932,1666,500,4,337.21
4933,1667,408,2,93.54
4934,1668,145,2,117.43
4935,1668,299,4,337.52
4936,1668,486,1,437.57
4937,1668,168,4,15.95
4938,1668,500,5,337.21
4939,1669,431,5,51.1
4940,1669,81,4,109.32
4941,1670,161,1,145.92
4942,1670,364,1,44.34
4943,1670,207,5,354.78
4944,1670,37,4,457.93
4945,1670,158,4,114.19
4946,1671,345,3,168.0
4947,1672,87,3,377.34
4948,1672,318,4,26.52
4949,1672,451,5,400.78
4950,1672,98,5,283.26
4951,1672,81,1,109.32
4952,1673,259,4,13.07
4953,1673,172,5,174.25
4954,1673,408,1,93.54
4955,1673,454,2,322.11
4956,1673,23,1,357.24
4957,1674,147,4,82.08
4958,1674,377,1,413.04
4959,1675,95,1,213.65
4960,1676,241,1,98.78
4961,1676,109,2,180.78
4962,1677,448,3,148.79
4963,1677,271,5,90.59
4964,1678,360,1,96.45
4965,1678,447,2,442.41
4966,1678,421,5,29.21
4967,1679,488,4,411.96
4968,1679,19,2,48.63
4969,1680,101,2,240.89
4970,1680,24,2,473.13
4971,1681,377,2,413.04
4972,1681,284,2,80.83
4973,1681,77,5,253.73
4974,1682,317,1,293.59
4975,1682,346,2,107.34
4976,1682,184,5,262.96
4977,1682,35,5,38.97
4978,1682,55,4,270.15
4979,1683,471,4,37.78
4980,1683,408,5,93.54
4981,1683,125,2,376.12
4982,1683,278,4,435.54
4983,1684,240,2,363.96
4984,1684,200,2,81.19
4985,1684,225,4,93.43
4986,1684,483,1,224.67
4987,1684,274,5,366.74
4988,1685,94,4,239.13
4989,1685,67,4,339.53
4990,1685,304,3,313.48
4991,1686,156,3,128.7
4992,1687,408,3,93.54
4993,1687,261,4,428.58
4994,1687,193,3,294.42
4995,1688,13,4,54.64
4996,1688,460,2,101.04
4997,1689,196,5,300.13
4998,1690,159,5,314.53
4999,1691,415,1,404.69
5000,1691,290,5,276.34
5001,1691,315,5,313.41
5002,1692,73,5,492.28
5003,1692,26,5,104.85
5004,1692,89,1,69.91
5005,1692,432,1,187.44
5006,1693,6,1,392.98
5007,1693,389,5,459.92
5008,1694,122,2,209.92
5009,1694,473,5,315.12
5010,1694,332,1,155.94
5011,1695,460,5,101.04
5012,1695,44,1,402.46
5013,1695,297,1,389.5
5014,1696,303,2,411.68
5015,1696,211,1,434.49
5016,1696,128,3,31.64
5017,1696,458,1,169.98
5018,1697,386,3,149.13
5019,1697,488,1,411.96
5020,1697,144,3,454.92
5021,1697,293,3,281.85
5022,1698,434,2,37.14
5023,1698,448,4,148.79
5024,1699,423,5,427.65
5025,1700,293,1,281.85
5026,1700,286,2,289.75
5027,1701,144,1,454.92
5028,1701,500,4,337.21
5029,1701,488,1,411.96
5030,1701,333,4,373.47
5031,1701,136,5,430.88
5032,1702,351,4,329.83
5033,1702,493,2,345.09
5034,1703,426,5,211.39
5035,1703,30,3,183.07
5036,1703,267,1,120.33
5037,1704,120,1,391.58
5038,1704,68,2,308.84
5039,1704,124,4,129.57
5040,1704,260,1,8.25
5041,1705,248,3,203.77
5042,1705,365,1,71.37
5043,1705,341,1,194.19
5044,1706,244,2,374.32
5045,1706,211,2,434.49
5046,1707,437,3,108.87
5047,1707,374,1,247.52
5048,1707,172,3,174.25
5049,1707,308,2,32.0
5050,1708,477,5,20.66
5051,1708,450,2,399.38
5052,1708,408,5,93.54
5053,1709,43,2,150.65
5054,1709,411,3,315.09
5055,1709,221,4,384.04
5056,1710,38,3,481.83
5057,1710,410,4,385.47
5058,1710,61,4,473.82
5059,1710,211,5,434.49
5060,1710,145,3,117.43
5061,1711,55,5,270.15
5062,1711,422,1,328.37
5063,1711,98,1,283.26
5064,1711,88,1,143.42
5065,1712,427,1,337.68
5066,1712,310,3,11.8
5067,1713,396,3,297.21
5068,1713,440,1,244.41
5069,1713,473,1,315.12
5070,1713,439,5,489.78
5071,1713,346,3,107.34
5072,1714,42,1,57.7
5073,1714,469,1,108.09
5074,1714,62,3,252.0
5075,1714,424,4,419.82
5076,1714,484,1,452.95
5077,1715,98,3,283.26
5078,1715,393,2,469.23
5079,1716,325,4,434.37
5080,1716,403,5,396.58
5081,1716,304,2,313.48
5082,1717,304,1,313.48
5083,1717,8,5,130.62
5084,1717,50,1,431.7
5085,1717,402,2,264.29
5086,1717,139,2,71.88
5087,1718,220,1,98.99
5088,1718,117,4,160.17
5089,1718,416,4,122.75
5090,1719,203,1,379.57
5091,1719,26,4,104.85
5092,1719,74,5,143.73
5093,1719,232,5,329.6
5094,1720,238,5,418.06
5095,1720,271,5,90.59
5096,1721,446,4,317.77
5097,1721,240,1,363.96
5098,1721,263,5,258.08
5099,1722,438,5,33.8
5100,1723,433,5,380.43
5101,1723,489,2,339.98
5102,1724,256,4,130.77
5103,1724,343,1,211.58
5104,1724,460,3,101.04
5105,1725,7,3,188.26
5106,1726,120,1,391.58
5107,1726,1,2,81.62
5108,1726,322,5,197.38
5109,1726,285,2,498.7
5110,1727,111,1,445.37
5111,1728,357,3,155.16
5112,1729,89,1,69.91
5113,1729,160,3,404.75
5114,1729,323,2,426.78
5115,1729,454,1,322.11
5116,1729,439,3,489.78
5117,1730,159,4,314.53
5118,1730,196,5,300.13
5119,1730,291,5,202.27
5120,1731,76,5,241.77
5121,1731,408,4,93.54
5122,1731,168,2,15.95
5123,1732,297,1,389.5
5124,1732,478,1,251.04
5125,1732,429,1,394.72
5126,1733,232,5,329.6
5127,1733,215,2,389.08
5128,1733,270,2,363.17
5129,1733,369,3,117.01
5130,1733,374,3,247.52
5131,1734,32,3,390.94
5132,1735,317,3,293.59
5133,1736,342,1,436.99
5134,1737,323,2,426.78
5135,1737,23,1,357.24
5136,1738,398,4,165.42
5137,1738,200,1,81.19
5138,1738,440,4,244.41
5139,1738,37,1,457.93
5140,1739,351,3,329.83
5141,1739,371,4,115.16
5142,1739,206,3,129.09
5143,1739,285,5,498.7
5144,1740,408,1,93.54
5145,1740,329,5,48.57
5146,1741,251,5,277.29
5147,1741,65,1,418.99
5148,1741,272,5,352.91
5149,1741,159,1,314.53
5150,1741,394,5,71.98
5151,1742,294,2,327.86
5152,1742,202,3,490.93
5153,1742,310,3,11.8
5154,1742,72,3,435.04
5155,1743,168,3,15.95
5156,1744,73,4,492.28
5157,1744,436,4,167.96
5158,1744,474,2,287.64
5159,1744,159,1,314.53
5160,1745,400,4,66.15
5161,1745,293,2,281.85
5162,1746,79,5,350.63
5163,1746,14,1,394.11
5164,1746,363,4,119.3
5165,1746,498,1,163.84
5166,1747,300,3,177.41
5167,1747,347,1,272.97
5168,1747,472,4,421.17
5169,1748,443,1,133.53
5170,1748,100,5,34.72
5171,1749,33,4,200.6
5172,1750,358,4,466.96
5173,1751,422,2,328.37
5174,1751,270,4,363.17
5175,1751,472,2,421.17
5176,1751,193,1,294.42
5177,1752,407,2,432.02
5178,1752,186,3,83.51
5179,1752,403,5,396.58
5180,1752,285,3,498.7
5181,1752,295,1,309.92
5182,1753,247,3,87.57
5183,1753,21,4,363.62
5184,1753,399,1,399.26
5185,1754,426,3,211.39
5186,1754,214,4,273.09
5187,1755,197,3,128.12
5188,1755,439,1,489.78
5189,1755,465,4,233.92
5190,1756,203,4,379.57
5191,1756,200,1,81.19
5192,1756,215,3,389.08
5193,1757,396,1,297.21
5194,1757,406,1,456.57
5195,1757,484,2,452.95
5196,1757,58,1,42.63
5197,1758,10,1,369.21
5198,1758,54,3,209.15
5199,1758,268,5,50.49
5200,1758,353,5,474.56
5201,1759,392,5,61.02
5202,1759,189,4,152.91
5203,1760,324,4,432.82
5204,1760,302,2,88.78
5205,1760,414,3,251.33
5206,1760,96,3,260.92
5207,1761,177,4,40.34
5208,1761,236,1,33.86
5209,1762,15,2,308.94
5210,1762,365,2,71.37
5211,1762,469,3,108.09
5212,1763,409,5,212.69
5213,1763,322,1,197.38
5214,1763,263,5,258.08
5215,1763,331,4,15.64
5216,1763,133,1,145.67
5217,1764,221,5,384.04
5218,1764,345,2,168.0
5219,1764,390,1,452.32
5220,1764,343,3,211.58
5221,1764,354,2,162.21
5222,1765,489,5,339.98
5223,1765,75,5,68.48
5224,1765,83,4,97.64
5225,1766,192,1,12.46
5226,1766,112,1,146.83
5227,1766,67,1,339.53
5228,1766,424,2,419.82
5229,1766,445,2,283.5
5230,1767,279,5,328.13
5231,1767,290,1,276.34
5232,1767,424,3,419.82
5233,1767,112,1,146.83
5234,1767,5,1,378.71
5235,1768,251,4,277.29
5236,1768,478,3,251.04
5237,1769,159,5,314.53
5238,1769,427,1,337.68
5239,1769,377,1,413.04
5240,1769,471,3,37.78
5241,1769,458,1,169.98
5242,1770,222,1,145.15
5243,1770,171,2,79.59
5244,1770,377,3,413.04
5245,1771,281,5,31.79
5246,1771,251,1,277.29
5247,1771,20,5,188.56
5248,1771,345,3,168.0
5249,1772,29,5,309.52
5250,1772,74,5,143.73
5251,1772,350,1,217.88
5252,1772,470,3,400.77
5253,1772,237,4,266.87
5254,1773,203,1,379.57
5255,1773,310,5,11.8
5256,1774,467,5,153.18
5257,1774,58,4,42.63
5258,1774,265,3,181.05
5259,1774,392,5,61.02
5260,1774,99,5,202.21
5261,1775,195,4,392.82
5262,1775,69,5,479.21
5263,1776,41,4,134.25
5264,1776,212,4,84.37
5265,1776,359,4,390.66
5266,1776,100,1,34.72
5267,1777,470,2,400.77
5268,1777,364,5,44.34
5269,1777,235,4,411.9
5270,1777,163,5,427.47
5271,1778,478,2,251.04
5272,1778,345,4,168.0
5273,1778,404,5,475.13
5274,1779,184,3,262.96
5275,1780,324,5,432.82
5276,1780,315,1,313.41
5277,1780,237,3,266.87
5278,1780,474,1,287.64
5279,1780,277,2,211.18
5280,1781,168,4,15.95
5281,1781,427,4,337.68
5282,1781,84,1,138.36
5283,1782,20,4,188.56
5284,1782,406,3,456.57
5285,1782,274,3,366.74
5286,1783,165,4,310.78
5287,1784,136,5,430.88
5288,1784,152,1,9.52
5289,1785,381,5,262.72
5290,1785,488,5,411.96
5291,1785,409,4,212.69
5292,1785,445,4,283.5
5293,1785,382,5,414.37
5294,1786,367,2,96.07
5295,1786,189,5,152.91
5296,1786,443,1,133.53
5297,1786,13,5,54.64
5298,1786,52,2,395.38
5299,1787,237,1,266.87
5300,1787,32,3,390.94
5301,1787,225,2,93.43
5302,1787,472,1,421.17
5303,1787,143,1,321.69
5304,1788,142,5,439.26
5305,1788,429,5,394.72
5306,1789,109,2,180.78
5307,1789,283,5,166.78
5308,1789,455,1,130.94
5309,1790,9,2,175.46
5310,1790,150,3,9.12
5311,1790,200,4,81.19
5312,1791,224,3,331.15
5313,1791,352,4,162.16
5314,1791,373,2,463.92
5315,1791,101,2,240.89
5316,1791,408,4,93.54
5317,1792,247,2,87.57
5318,1792,469,2,108.09
5319,1793,257,5,480.11
5320,1794,124,3,129.57
5321,1795,398,4,165.42
5322,1795,152,5,9.52
5323,1795,159,3,314.53
5324,1796,494,2,169.98
5325,1796,390,1,452.32
5326,1797,444,5,180.16
5327,1798,152,4,9.52
5328,1798,491,5,358.27
5329,1798,308,4,32.0
5330,1799,250,4,467.09
5331,1800,30,4,183.07
5332,1800,401,5,227.45
5333,1801,294,5,327.86
5334,1802,356,5,440.67
5335,1803,329,5,48.57
5336,1803,475,3,299.62
5337,1803,498,4,163.84
5338,1803,325,4,434.37
5339,1803,334,4,343.73
5340,1804,239,1,480.49
5341,1805,295,1,309.92
5342,1805,191,2,121.8
5343,1805,61,3,473.82
5344,1805,48,4,379.95
5345,1805,386,2,149.13
5346,1806,248,2,203.77
5347,1806,355,1,364.9
5348,1806,204,1,367.93
5349,1807,18,4,238.48
5350,1807,73,5,492.28
5351,1807,270,3,363.17
5352,1807,14,3,394.11
5353,1807,178,1,100.14
5354,1808,412,1,480.41
5355,1809,153,3,300.52
5356,1809,141,4,230.99
5357,1809,38,4,481.83
5358,1810,22,3,308.91
5359,1810,484,4,452.95
5360,1811,255,4,190.66
5361,1811,191,2,121.8
5362,1812,12,1,392.64
5363,1812,84,4,138.36
5364,1813,277,5,211.18
5365,1813,291,2,202.27
5366,1813,92,5,218.95
5367,1814,165,2,310.78
5368,1815,15,4,308.94
5369,1815,61,4,473.82
5370,1815,382,1,414.37
5371,1815,117,4,160.17
5372,1816,3,2,214.66
5373,1816,344,2,216.1
5374,1817,266,2,186.71
5375,1817,312,2,169.28
5376,1817,99,4,202.21
5377,1818,470,4,400.77
5378,1818,188,5,65.46
5379,1818,216,3,368.16
5380,1818,252,4,209.11
5381,1819,444,2,180.16
5382,1819,280,3,318.77
5383,1819,167,1,14.6
5384,1819,105,3,14.82
5385,1820,145,5,117.43
5386,1820,80,5,346.16
5387,1820,215,5,389.08
5388,1820,333,1,373.47
5389,1820,288,4,78.27
5390,1821,184,3,262.96
5391,1821,244,4,374.32
5392,1821,445,3,283.5
5393,1821,325,5,434.37
5394,1822,347,5,272.97
5395,1822,384,3,24.43
5396,1822,225,4,93.43
5397,1823,188,5,65.46
5398,1823,45,2,438.68
5399,1823,398,3,165.42
5400,1824,230,2,186.35
5401,1824,291,3,202.27
5402,1825,276,5,177.23
5403,1825,349,5,354.04
5404,1825,66,3,390.57
5405,1825,434,1,37.14
5406,1826,178,5,100.14
5407,1826,74,4,143.73
5408,1826,94,2,239.13
5409,1826,342,3,436.99
5410,1827,45,5,438.68
5411,1828,247,3,87.57
5412,1828,272,1,352.91
5413,1828,202,3,490.93
5414,1828,124,3,129.57
5415,1829,462,3,399.64
5416,1829,245,4,290.4
5417,1829,341,4,194.19
5418,1829,249,2,83.3
5419,1829,226,5,57.99
5420,1830,338,1,472.35
5421,1830,370,2,463.09
5422,1830,40,1,465.21
5423,1830,489,5,339.98
5424,1831,225,2,93.43
5425,1831,437,4,108.87
5426,1831,398,4,165.42
5427,1831,489,5,339.98
5428,1831,421,4,29.21
5429,1832,448,4,148.79
5430,1833,259,4,13.07
5431,1833,407,3,432.02
5432,1833,268,2,50.49
5433,1833,343,1,211.58
5434,1833,196,3,300.13
5435,1834,341,3,194.19
5436,1835,274,2,366.74
5437,1835,496,2,374.05
5438,1835,152,1,9.52
5439,1835,207,4,354.78
5440,1836,135,4,19.14
5441,1836,396,3,297.21
5442,1837,273,4,299.64
5443,1838,396,2,297.21
5444,1838,59,1,240.89
5445,1838,178,2,100.14
5446,1839,151,1,473.74
5447,1840,365,2,71.37
5448,1840,267,5,120.33
5449,1841,329,5,48.57
5450,1841,431,4,51.1
5451,1841,248,5,203.77
5452,1841,320,4,310.89
5453,1841,25,3,321.94
5454,1842,472,3,421.17
5455,1843,430,1,375.92
5456,1843,210,4,165.22
5457,1843,414,1,251.33
5458,1843,28,3,257.72
5459,1844,122,1,209.92
5460,1844,315,3,313.41
5461,1844,213,3,227.45
5462,1844,238,2,418.06
5463,1844,19,2,48.63
5464,1845,158,3,114.19
5465,1845,40,4,465.21
5466,1845,378,3,200.1
5467,1845,69,3,479.21
5468,1846,353,5,474.56
5469,1846,337,3,439.95
5470,1847,288,2,78.27
5471,1847,232,3,329.6
5472,1847,495,1,56.04
5473,1847,407,4,432.02
5474,1848,123,2,66.89
5475,1848,72,2,435.04
5476,1848,3,4,214.66
5477,1848,482,1,390.01
5478,1848,418,1,44.31
5479,1849,335,5,154.65
5480,1849,42,1,57.7
5481,1850,74,1,143.73
5482,1851,308,1,32.0
5483,1851,266,5,186.71
5484,1851,27,3,146.57
5485,1852,499,3,141.94
5486,1852,352,3,162.16
5487,1852,162,4,405.36
5488,1852,418,4,44.31
5489,1853,149,2,175.22
5490,1853,352,2,162.16
5491,1854,93,2,77.19
5492,1854,118,2,356.66
5493,1854,453,1,403.99
5494,1854,311,5,156.03
5495,1854,35,2,38.97
5496,1855,200,3,81.19
5497,1855,298,5,462.45
5498,1855,416,5,122.75
5499,1855,372,2,380.1
5500,1856,301,1,298.97
5501,1856,263,5,258.08
5502,1856,329,3,48.57
5503,1857,308,4,32.0
5504,1857,265,2,181.05
5505,1857,417,2,240.48
5506,1857,386,5,149.13
5507,1858,457,3,384.68
5508,1858,162,4,405.36
5509,1858,262,2,412.06
5510,1858,140,4,271.95
5511,1859,462,2,399.64
5512,1860,28,3,257.72
5513,1860,321,4,329.11
5514,1860,74,5,143.73
5515,1860,133,5,145.67
5516,1861,179,5,409.54
5517,1861,289,1,240.55
5518,1861,278,5,435.54
5519,1862,195,4,392.82
5520,1863,294,3,327.86
5521,1864,269,4,459.35
5522,1864,102,2,227.68
5523,1864,499,4,141.94
5524,1864,28,3,257.72
5525,1865,369,5,117.01
5526,1865,170,5,364.92
5527,1865,258,5,22.16
5528,1865,459,5,286.62
5529,1866,91,4,138.62
5530,1866,138,2,467.75
5531,1866,389,1,459.92
5532,1866,154,2,276.37
5533,1867,351,1,329.83
5534,1867,144,5,454.92
5535,1867,408,2,93.54
5536,1867,72,4,435.04
5537,1867,352,3,162.16
5538,1868,126,5,201.54
5539,1868,351,5,329.83
5540,1868,291,1,202.27
5541,1868,424,1,419.82
5542,1868,23,2,357.24
5543,1869,20,1,188.56
5544,1869,94,3,239.13
5545,1870,71,5,449.57
5546,1871,41,5,134.25
5547,1871,108,3,271.53
5548,1871,197,1,128.12
5549,1872,149,4,175.22
5550,1872,431,3,51.1
5551,1872,56,2,127.89
5552,1873,251,1,277.29
5553,1873,5,5,378.71
5554,1874,256,5,130.77
5555,1874,244,1,374.32
5556,1874,191,1,121.8
5557,1874,40,2,465.21
5558,1875,82,4,166.09
5559,1875,494,1,169.98
5560,1876,124,4,129.57
5561,1876,147,5,82.08
5562,1876,390,3,452.32
5563,1876,447,2,442.41
5564,1877,219,3,330.85
5565,1877,240,5,363.96
5566,1878,217,2,311.77
5567,1878,140,1,271.95
5568,1878,326,1,119.43
5569,1879,72,2,435.04
5570,1879,112,5,146.83
5571,1880,416,4,122.75
5572,1880,132,4,158.14
5573,1880,125,4,376.12
5574,1881,29,3,309.52
5575,1881,383,5,261.76
5576,1882,276,5,177.23
5577,1882,90,4,118.14
5578,1882,40,3,465.21
5579,1883,309,4,463.73
5580,1883,492,5,7.03
5581,1883,314,2,376.43
5582,1884,139,1,71.88
5583,1884,106,2,434.35
5584,1885,77,3,253.73
5585,1886,483,5,224.67
5586,1886,257,2,480.11
5587,1886,315,5,313.41
5588,1887,353,1,474.56
5589,1887,106,4,434.35
5590,1888,62,3,252.0
5591,1888,137,4,236.26
5592,1888,57,1,338.48
5593,1888,66,4,390.57
5594,1888,473,4,315.12
5595,1889,235,4,411.9
5596,1890,361,2,310.39
5597,1890,346,3,107.34
5598,1890,375,3,444.36
5599,1890,498,3,163.84
5600,1890,369,3,117.01
5601,1891,167,4,14.6
5602,1891,335,1,154.65
5603,1891,309,1,463.73
5604,1891,494,2,169.98
5605,1892,192,4,12.46
5606,1893,427,1,337.68
5607,1893,250,2,467.09
5608,1893,108,3,271.53
5609,1893,60,2,447.69
5610,1893,345,4,168.0
5611,1894,163,4,427.47
5612,1894,308,2,32.0
5613,1894,372,5,380.1
5614,1895,495,3,56.04
5615,1895,219,3,330.85
