order_id,customer_id,order_date,status
2476,2243,2024-06-08,completed
2477,836,2025-03-15,completed
2478,913,2025-04-12,cancelled
2479,732,2024-05-17,completed
2480,2748,2024-06-24,completed
2481,2841,2024-12-09,returned
2482,1289,2024-10-14,cancelled
2483,3368,2025-02-06,completed
2484,805,2024-10-05,cancelled
2485,1534,2024-05-05,cancelled
2486,1409,2024-12-29,completed
2487,48,2024-12-14,completed
2488,2120,2025-03-13,returned
2489,1805,2024-07-21,cancelled
2490,517,2024-09-21,returned
2491,1799,2025-01-01,completed
2492,3153,2025-04-26,completed
2493,684,2024-11-27,completed
2494,386,2024-07-18,cancelled
2495,889,2024-10-29,cancelled
2496,2011,2024-11-25,completed
2497,3,2024-11-16,returned
2498,304,2024-09-30,cancelled
2499,3074,2024-11-23,returned
2500,1345,2025-03-08,returned
2501,3077,2025-01-09,completed
2502,2643,2025-04-16,completed
2503,2133,2024-12-07,returned
2504,3023,2024-08-02,completed
2505,406,2024-11-30,completed
2506,572,2024-06-26,returned
2507,390,2024-09-09,returned
2508,3014,2025-03-25,cancelled
2509,1800,2025-02-23,cancelled
2510,1357,2024-10-07,cancelled
2511,3452,2024-12-28,cancelled
2512,140,2024-09-05,cancelled
2513,2125,2024-07-07,cancelled
2514,2239,2025-03-07,cancelled
2515,1076,2024-11-25,returned
2516,2793,2024-11-02,cancelled
2517,1084,2024-09-16,returned
2518,3087,2025-03-12,completed
2519,837,2025-01-21,cancelled
2520,445,2024-05-30,returned
2521,1160,2025-02-03,cancelled
2522,1662,2024-09-21,cancelled
2523,1292,2025-04-18,cancelled
2524,2892,2024-10-16,returned
2525,2750,2024-10-09,returned
2526,3103,2025-01-20,cancelled
2527,2968,2024-05-22,cancelled
2528,2135,2024-08-29,cancelled
2529,1870,2024-10-29,returned
2530,18,2024-10-06,cancelled
2531,953,2025-02-28,completed
2532,2761,2024-10-15,cancelled
2533,2175,2024-08-23,completed
2534,1199,2024-11-17,cancelled
2535,2793,2024-10-13,cancelled
2536,2300,2025-03-10,cancelled
2537,972,2025-03-01,completed
2538,1544,2024-09-16,returned
2539,2325,2024-08-04,returned
2540,925,2024-06-07,completed
2541,1226,2024-08-21,cancelled
2542,2222,2024-12-15,cancelled
2543,748,2025-01-16,completed
2544,710,2024-11-08,completed
2545,3071,2025-04-06,returned
2546,557,2025-02-16,completed
2547,1387,2025-02-05,completed
2548,353,2024-11-03,completed
2549,1040,2024-06-16,cancelled
2550,2090,2024-08-13,completed
2551,579,2024-06-29,completed
2552,835,2025-04-12,cancelled
2553,3255,2025-04-17,returned
2554,2848,2024-08-21,cancelled
2555,2757,2024-12-18,cancelled
2556,1336,2024-11-22,completed
2557,3415,2025-01-17,returned
2558,1067,2025-03-26,completed
2559,3404,2024-07-16,returned
2560,1161,2024-10-02,returned
2561,638,2024-05-13,completed
2562,14,2025-02-20,returned
2563,2954,2025-04-03,cancelled
2564,1870,2025-03-12,cancelled
2565,1771,2024-06-19,cancelled
2566,623,2025-04-03,completed
2567,521,2024-12-21,cancelled
2568,3444,2024-10-02,returned
2569,762,2025-02-14,returned
2570,2828,2024-09-13,cancelled
2571,2091,2024-10-29,returned
2572,2226,2024-11-21,returned
2573,1843,2024-05-17,completed
2574,345,2024-11-30,returned
2575,90,2024-12-17,cancelled
2576,1073,2024-09-01,completed
2577,2460,2024-05-04,completed
2578,2503,2024-09-30,completed
2579,440,2025-01-20,cancelled
2580,3313,2024-12-24,cancelled
2581,2701,2025-02-27,cancelled
2582,2278,2024-12-16,returned
2583,1476,2024-08-22,returned
2584,2917,2025-02-10,completed
2585,3256,2025-04-17,cancelled
2586,6,2025-01-22,returned
2587,829,2024-10-09,cancelled
2588,2594,2024-06-30,returned
2589,2927,2025-01-15,cancelled
2590,1196,2025-04-24,cancelled
2591,231,2024-11-21,completed
2592,114,2025-01-05,completed
2593,2577,2024-06-26,returned
2594,937,2024-05-01,cancelled
2595,2487,2025-03-06,completed
2596,394,2025-01-10,cancelled
2597,1627,2024-05-22,returned
2598,611,2024-11-08,completed
2599,880,2024-10-13,returned
2600,1591,2024-08-14,returned
2601,2586,2025-03-16,cancelled
2602,2724,2024-11-20,cancelled
2603,3038,2025-05-01,cancelled
2604,1028,2024-12-02,returned
2605,483,2024-12-09,completed
2606,2108,2024-08-13,returned
2607,3092,2024-11-04,completed
2608,2781,2024-11-02,completed
2609,1804,2025-02-04,returned
2610,901,2025-03-17,returned
2611,2012,2025-02-26,completed
2612,3230,2025-02-20,cancelled
2613,832,2025-03-30,cancelled
2614,668,2025-01-02,cancelled
2615,1602,2025-02-05,cancelled
2616,1781,2024-10-21,completed
2617,2260,2024-05-16,completed
2618,2645,2025-03-17,cancelled
2619,3347,2024-09-23,returned
2620,559,2025-01-12,returned
2621,1396,2024-12-11,completed
2622,1812,2024-12-15,cancelled
2623,3332,2025-02-25,cancelled
2624,2589,2024-10-06,completed
2625,636,2024-05-25,completed
2626,1494,2024-09-28,returned
2627,1587,2024-07-21,completed
2628,2521,2024-05-17,completed
2629,1650,2024-09-21,completed
2630,2121,2024-10-15,returned
2631,1819,2025-04-11,cancelled
2632,951,2025-03-13,returned
2633,2233,2025-01-02,completed
2634,3079,2024-07-22,cancelled
2635,1815,2025-04-23,returned
2636,3190,2025-04-21,returned
2637,63,2024-08-25,returned
2638,2042,2024-05-12,completed
2639,3354,2024-10-15,completed
2640,1704,2024-06-15,completed
2641,1679,2024-07-05,returned
2642,3038,2024-11-05,cancelled
2643,1392,2024-07-24,completed
2644,1086,2024-08-29,completed
2645,548,2024-11-20,returned
2646,2070,2024-09-11,returned
2647,3358,2024-12-23,cancelled
2648,627,2025-01-29,cancelled
2649,856,2024-06-08,cancelled
2650,1042,2024-10-19,completed
2651,3146,2024-11-23,completed
2652,892,2024-08-30,cancelled
2653,229,2024-12-02,returned
2654,1898,2024-12-18,completed
2655,1098,2024-11-23,returned
2656,3076,2024-12-28,returned
2657,2182,2025-01-18,cancelled
2658,932,2024-08-19,cancelled
2659,998,2025-01-10,returned
2660,95,2024-11-14,completed
2661,1399,2024-11-03,completed
2662,1664,2025-01-22,cancelled
2663,2704,2024-10-07,completed
2664,2658,2024-05-02,completed
2665,834,2024-12-14,completed
2666,2735,2024-06-15,cancelled
2667,2808,2024-11-02,returned
2668,2529,2025-03-25,cancelled
2669,1187,2024-05-30,completed
2670,2230,2025-01-09,completed
2671,1860,2024-11-10,cancelled
2672,2555,2025-02-03,returned
2673,1731,2024-05-20,returned
2674,533,2025-01-20,completed
2675,3430,2025-01-03,completed
2676,3104,2024-11-29,cancelled
2677,309,2024-06-03,cancelled
2678,2037,2024-09-05,cancelled
2679,271,2024-12-13,cancelled
2680,1503,2024-09-03,cancelled
2681,3139,2024-06-02,completed
2682,2425,2024-11-14,returned
2683,3190,2024-07-26,completed
2684,189,2025-02-21,returned
2685,3039,2025-02-02,returned
2686,3169,2025-02-07,cancelled
2687,1246,2024-05-04,returned
2688,1800,2024-06-04,returned
2689,908,2024-12-27,returned
2690,1799,2025-03-09,returned
2691,1944,2025-05-01,cancelled
2692,1142,2025-01-10,returned
2693,2931,2024-10-29,returned
2694,3332,2024-06-20,completed
2695,3337,2024-07-05,returned
2696,3005,2024-08-19,returned
2697,3439,2024-12-17,completed
2698,2787,2024-12-05,completed
2699,2783,2024-11-11,cancelled
2700,2751,2024-07-02,completed
2701,1676,2024-06-26,completed
2702,872,2025-01-11,completed
2703,2741,2024-07-30,completed
2704,2836,2025-04-14,cancelled
2705,3458,2024-11-04,completed
2706,461,2024-12-25,returned
2707,1917,2024-07-05,cancelled
2708,1469,2024-09-03,returned
2709,1591,2025-02-18,returned
2710,1665,2025-01-12,returned
2711,248,2025-02-04,cancelled
2712,1045,2024-07-14,returned
2713,1300,2025-04-10,returned
2714,3041,2024-08-24,returned
2715,2542,2024-12-03,cancelled
2716,2747,2024-09-07,completed
2717,2298,2024-09-05,completed
2718,205,2024-12-24,completed
2719,3094,2025-03-25,returned
2720,1238,2025-01-02,cancelled
2721,518,2024-08-05,returned
2722,3381,2024-08-04,returned
2723,3309,2024-12-31,completed
2724,2120,2024-06-21,completed
2725,2216,2024-12-14,cancelled
2726,489,2025-04-18,cancelled
2727,1774,2025-02-13,completed
2728,3189,2025-03-17,completed
2729,2139,2024-12-27,completed
2730,896,2025-03-14,completed
2731,1723,2024-12-06,completed
2732,2508,2024-08-08,cancelled
2733,2645,2024-12-13,cancelled
2734,842,2024-12-03,returned
2735,1115,2025-03-28,returned
2736,1007,2024-11-19,returned
2737,2849,2025-01-17,returned
2738,1894,2025-02-27,returned
2739,2516,2025-02-06,completed
2740,1690,2024-05-02,returned
2741,1010,2024-12-27,cancelled
2742,2593,2024-07-18,returned
2743,104,2024-07-27,returned
2744,1198,2024-12-06,completed
2745,2890,2024-10-14,returned
2746,2344,2024-05-13,completed
2747,76,2024-10-20,completed
2748,3301,2025-03-08,completed
2749,942,2024-11-09,cancelled
2750,833,2024-07-26,returned
2751,1718,2025-02-01,completed
2752,1560,2024-11-20,returned
2753,16,2024-06-23,completed
2754,3266,2024-11-06,cancelled
2755,3127,2025-03-25,returned
2756,406,2025-02-17,cancelled
2757,20,2024-11-26,completed
2758,578,2024-08-24,cancelled
2759,3439,2025-01-10,cancelled
2760,2071,2025-04-04,completed
2761,1774,2025-02-16,completed
2762,2209,2024-09-19,completed
2763,1957,2024-09-01,returned
2764,201,2024-05-22,completed
2765,2114,2024-06-19,returned
2766,1648,2024-08-13,completed
2767,3431,2024-10-19,returned
2768,1397,2024-08-01,completed
2769,3203,2025-03-22,cancelled
2770,2100,2024-10-02,completed
2771,1618,2024-11-17,cancelled
2772,1372,2025-01-26,cancelled
2773,2249,2025-03-09,returned
2774,1475,2025-04-27,completed
2775,1704,2024-10-20,completed
2776,493,2025-03-28,cancelled
2777,2420,2024-05-23,returned
2778,2959,2024-05-08,cancelled
2779,1806,2024-12-30,completed
2780,2531,2024-05-27,returned
2781,3342,2025-03-05,returned
2782,3130,2024-06-06,returned
2783,2358,2024-06-04,completed
2784,1159,2024-08-09,completed
2785,3381,2024-07-10,completed
2786,2297,2024-07-05,completed
2787,719,2024-10-23,completed
2788,3060,2024-09-06,completed
2789,2352,2024-09-30,completed
2790,1105,2024-12-20,cancelled
2791,903,2024-09-23,returned
2792,2747,2024-08-23,returned
2793,424,2024-05-28,cancelled
2794,124,2024-11-30,completed
2795,2256,2025-04-12,cancelled
2796,1105,2024-05-11,cancelled
2797,91,2025-04-08,cancelled
2798,2916,2024-05-02,returned
2799,1106,2024-05-29,cancelled
2800,1539,2025-01-23,returned
2801,3213,2024-05-20,completed
2802,2009,2024-09-20,completed
2803,1833,2024-12-31,completed
2804,3176,2025-01-23,completed
2805,285,2025-03-26,completed
2806,2027,2024-11-21,returned
2807,2120,2024-12-08,returned
2808,1746,2025-04-26,cancelled
2809,2871,2024-08-12,completed
2810,985,2024-05-14,completed
2811,2437,2024-08-04,cancelled
2812,2393,2024-09-29,cancelled
2813,3196,2024-05-19,completed
2814,436,2024-06-05,completed
2815,403,2024-08-25,completed
2816,725,2024-06-22,cancelled
2817,2587,2024-05-14,completed
2818,976,2025-01-23,returned
2819,145,2024-12-17,cancelled
2820,652,2024-12-17,cancelled
2821,588,2024-12-14,cancelled
2822,327,2024-08-18,returned
2823,1264,2024-06-07,completed
2824,166,2025-03-20,completed
2825,780,2025-02-21,completed
2826,2239,2024-11-07,completed
2827,3105,2024-12-01,completed
2828,2640,2024-11-19,completed
2829,3154,2025-03-27,completed
2830,3368,2024-10-27,cancelled
2831,1623,2025-01-07,completed
2832,2947,2024-08-10,returned
2833,3191,2024-05-30,completed
2834,1728,2024-12-24,returned
2835,226,2025-03-30,completed
2836,1799,2024-08-19,returned
2837,2445,2024-08-14,returned
2838,483,2024-05-18,cancelled
2839,2872,2025-02-17,cancelled
2840,2434,2024-08-28,returned
2841,1017,2024-12-23,completed
2842,2575,2024-05-15,returned
2843,2435,2025-02-22,returned
2844,1279,2025-02-20,cancelled
2845,107,2024-05-24,completed
2846,2503,2025-03-06,cancelled
2847,2918,2024-09-29,cancelled
2848,82,2024-10-03,completed
2849,230,2025-03-12,completed
2850,1789,2024-11-25,completed
2851,1117,2024-12-17,cancelled
2852,1659,2024-07-14,cancelled
2853,410,2025-03-23,cancelled
2854,2183,2025-01-24,cancelled
2855,510,2024-12-27,completed
2856,1249,2024-08-20,returned
2857,2992,2024-10-30,returned
2858,470,2024-05-03,cancelled
2859,1845,2024-10-28,returned
2860,3282,2025-04-04,returned
2861,817,2024-10-23,returned
2862,1846,2024-06-30,completed
2863,1843,2024-10-05,completed
2864,1220,2024-12-06,cancelled
2865,2733,2024-08-12,returned
2866,2149,2024-07-03,returned
2867,2563,2025-04-11,cancelled
2868,463,2024-12-31,cancelled
2869,1707,2025-03-24,returned
2870,2900,2025-02-28,returned
2871,741,2024-11-06,completed
2872,329,2024-09-22,returned
2873,861,2024-06-22,returned
2874,894,2025-03-26,cancelled
2875,1886,2025-02-22,cancelled
2876,3222,2024-09-04,completed
2877,1754,2024-11-08,completed
2878,2041,2024-12-06,completed
2879,635,2024-12-17,completed
2880,1342,2024-08-28,returned
2881,2343,2024-09-22,returned
2882,2595,2024-05-27,returned
2883,1697,2025-04-24,cancelled
2884,2280,2024-10-13,returned
2885,248,2024-10-28,completed
2886,1919,2024-10-06,completed
2887,563,2024-11-02,completed
2888,1944,2025-03-20,returned
2889,3057,2025-05-01,cancelled
2890,2355,2024-06-24,returned
2891,2753,2024-12-17,completed
2892,777,2024-05-05,completed
2893,3387,2024-12-26,completed
2894,891,2024-05-03,returned
2895,3027,2025-01-27,cancelled
2896,2485,2024-07-10,completed
2897,1476,2025-04-15,returned
2898,1636,2025-03-17,returned
2899,2586,2024-11-10,completed
2900,357,2024-08-28,cancelled
2901,415,2025-03-05,cancelled
2902,3469,2025-03-25,returned
2903,1078,2025-01-07,completed
2904,336,2024-09-14,completed
2905,1851,2025-02-05,cancelled
2906,1532,2025-01-18,completed
2907,2229,2024-12-31,cancelled
2908,1636,2024-05-21,cancelled
2909,1819,2025-02-04,cancelled
2910,1475,2024-10-25,cancelled
2911,108,2024-10-08,returned
2912,2817,2024-07-09,completed
2913,2400,2024-06-10,completed
2914,2211,2025-02-03,completed
2915,2140,2024-05-22,cancelled
2916,528,2024-12-30,cancelled
2917,2170,2024-10-17,returned
2918,2625,2025-02-18,returned
2919,906,2024-09-25,cancelled
2920,1970,2024-11-07,cancelled
2921,2173,2024-05-14,returned
2922,2748,2025-04-07,cancelled
2923,1221,2024-08-31,completed
2924,3459,2024-06-20,completed
2925,2969,2025-02-03,completed
2926,960,2024-07-14,completed
2927,3206,2025-01-19,completed
2928,671,2025-02-20,cancelled
2929,3450,2024-07-29,returned
2930,1451,2025-04-27,cancelled
2931,2142,2025-03-22,completed
2932,2676,2025-03-07,returned
2933,760,2024-07-23,returned
2934,2147,2025-03-13,completed
2935,2110,2024-12-22,completed
2936,1311,2024-10-05,completed
2937,2499,2024-08-07,cancelled
2938,3252,2024-06-05,returned
2939,3116,2024-07-03,cancelled
2940,2307,2024-06-09,cancelled
2941,2742,2024-07-22,completed
2942,1049,2025-04-04,completed
2943,3010,2024-11-20,cancelled
2944,449,2024-05-01,cancelled
2945,1316,2025-04-09,cancelled
2946,242,2024-12-13,returned
2947,2907,2024-10-22,returned
2948,3414,2024-12-03,returned
2949,1764,2025-01-17,completed
2950,3469,2024-07-12,completed
2951,2622,2024-09-09,cancelled
2952,3421,2025-03-23,completed
2953,3224,2024-09-02,completed
2954,1929,2024-05-22,returned
2955,435,2024-08-10,returned
2956,2076,2024-11-06,returned
2957,1555,2024-05-14,returned
2958,2931,2024-06-27,returned
2959,2833,2024-06-08,cancelled
2960,2402,2025-03-02,completed
2961,1013,2024-12-22,cancelled
2962,983,2024-09-17,returned
2963,81,2024-11-09,cancelled
2964,2742,2024-09-02,completed
2965,2806,2025-03-07,cancelled
2966,2731,2025-03-20,completed
2967,2340,2025-01-16,completed
2968,1841,2024-07-22,completed
2969,98,2025-01-26,returned
2970,3464,2024-11-09,cancelled
2971,1149,2024-10-31,completed
2972,1210,2025-03-17,cancelled
2973,1447,2024-11-16,completed
2974,2647,2025-02-03,returned
2975,2332,2025-04-23,returned
2976,1124,2025-01-02,returned
2977,1324,2024-08-03,cancelled
2978,1135,2024-05-13,completed
2979,3063,2024-07-15,returned
2980,2158,2025-01-06,returned
2981,2697,2025-02-27,cancelled
2982,769,2024-10-20,cancelled
2983,3176,2025-04-29,returned
2984,1957,2024-12-15,cancelled
2985,633,2025-03-11,cancelled
2986,2491,2025-03-05,returned
2987,2990,2025-04-15,cancelled
2988,1500,2024-07-05,cancelled
2989,2310,2025-02-19,cancelled
2990,1280,2024-06-04,completed
2991,2700,2025-04-22,cancelled
2992,1220,2024-12-27,completed
2993,1565,2024-08-18,cancelled
2994,2719,2024-07-09,completed
2995,2898,2025-01-13,completed
2996,472,2024-08-09,returned
2997,1876,2024-10-29,cancelled
2998,2883,2024-05-27,completed
2999,286,2025-04-08,returned
3000,1989,2024-06-18,cancelled
3001,3010,2024-12-02,completed
3002,3205,2024-07-14,returned
3003,1467,2024-06-12,returned
3004,3071,2024-10-12,cancelled
3005,3117,2024-07-28,completed
3006,2059,2025-04-11,cancelled
3007,1564,2025-03-24,completed
3008,864,2024-09-26,returned
3009,980,2024-10-06,cancelled
3010,1776,2024-06-04,cancelled
3011,833,2024-12-31,returned
3012,747,2025-03-10,cancelled
3013,3098,2024-05-22,completed
3014,2691,2024-08-11,cancelled
3015,2508,2024-05-10,returned
3016,3185,2024-05-03,returned
3017,1732,2025-02-06,cancelled
3018,1568,2025-01-12,completed
3019,1235,2024-06-04,cancelled
3020,1547,2025-02-11,returned
3021,1733,2025-04-15,completed
3022,3225,2024-07-26,completed
3023,2214,2024-08-01,completed
3024,198,2024-05-27,returned
3025,1782,2024-10-04,returned
3026,2804,2024-06-10,completed
3027,2283,2025-03-23,completed
3028,1227,2025-01-13,returned
3029,2081,2024-10-09,cancelled
3030,3163,2024-10-30,returned
3031,1904,2024-09-06,returned
3032,933,2024-07-04,completed
3033,2398,2025-04-06,cancelled
3034,2615,2024-11-13,cancelled
3035,1393,2025-03-13,completed
3036,3292,2024-07-18,completed
3037,1103,2025-01-18,returned
3038,2807,2024-05-10,completed
3039,2603,2024-09-02,returned
3040,1762,2024-06-23,completed
3041,2076,2025-01-30,returned
3042,2449,2024-10-23,returned
3043,1565,2024-11-16,returned
3044,3273,2024-05-04,returned
3045,2333,2024-07-18,returned
3046,659,2024-10-22,cancelled
3047,3026,2025-04-05,returned
3048,2573,2024-06-16,cancelled
3049,2978,2024-06-12,completed
3050,1643,2024-10-24,returned
3051,2454,2024-12-28,cancelled
3052,778,2025-03-16,cancelled
3053,3332,2025-01-19,completed
3054,518,2025-01-13,cancelled
3055,2846,2024-11-04,completed
3056,3259,2024-05-11,completed
3057,2107,2024-05-31,returned
3058,2932,2024-10-30,cancelled
3059,3029,2025-04-19,returned
3060,1480,2024-12-28,cancelled
3061,1788,2024-11-12,returned
3062,492,2024-07-20,completed
3063,640,2024-10-21,cancelled
3064,2430,2024-05-19,returned
3065,536,2025-03-02,completed
3066,1636,2024-11-26,completed
3067,742,2024-11-25,completed
3068,2383,2024-10-25,returned
3069,1307,2024-09-29,cancelled
3070,3269,2024-06-10,cancelled
3071,1582,2024-08-21,completed
3072,2989,2025-01-03,completed
3073,1402,2024-08-07,completed
3074,3069,2024-12-12,cancelled
3075,224,2025-01-14,completed
3076,1863,2025-04-27,returned
3077,3256,2024-09-18,completed
3078,2255,2025-04-05,completed
3079,774,2024-10-16,returned
3080,1602,2025-02-13,returned
3081,517,2024-11-15,completed
3082,2175,2025-02-05,completed
3083,2404,2024-11-28,cancelled
3084,785,2024-12-14,cancelled
3085,853,2024-10-25,completed
3086,2901,2024-06-03,completed
3087,1567,2025-01-11,cancelled
3088,3160,2024-07-01,cancelled
3089,1944,2024-10-11,returned
3090,1681,2024-12-02,completed
3091,2127,2025-03-12,returned
3092,993,2024-08-11,returned
3093,1668,2024-07-05,completed
3094,3315,2025-02-01,completed
3095,1098,2024-09-16,completed
3096,690,2024-06-04,returned
3097,235,2025-02-10,returned
3098,2369,2024-07-09,returned
3099,3161,2024-06-07,cancelled
3100,3075,2025-03-25,cancelled
3101,1947,2024-08-15,returned
3102,878,2024-12-02,completed
3103,865,2025-02-17,returned
3104,1132,2024-11-11,completed
3105,2560,2024-12-23,cancelled
3106,552,2025-04-19,completed
3107,1356,2025-02-12,cancelled
3108,977,2024-05-03,cancelled
3109,2228,2025-04-21,completed
3110,3131,2024-08-05,returned
3111,2688,2025-02-23,returned
3112,2058,2025-04-29,cancelled
3113,2513,2024-11-28,completed
3114,1913,2025-04-05,returned
3115,392,2024-09-30,completed
3116,1099,2024-07-19,returned
3117,3389,2024-12-11,cancelled
3118,2469,2025-04-16,cancelled
3119,35,2024-08-20,returned
3120,2808,2025-04-15,cancelled
3121,3091,2024-08-19,cancelled
3122,3133,2024-06-26,completed
3123,1839,2024-09-18,completed
3124,1511,2024-07-31,returned
3125,1656,2024-10-11,cancelled
3126,1046,2024-08-05,returned
3127,3221,2025-03-02,completed
3128,361,2024-06-21,cancelled
3129,1414,2024-06-05,cancelled
3130,2866,2025-01-21,returned
3131,1103,2025-02-12,cancelled
3132,94,2025-04-07,cancelled
3133,411,2025-02-02,cancelled
3134,1820,2024-09-04,completed
3135,3444,2025-02-20,returned
3136,2503,2024-09-29,cancelled
3137,1328,2025-01-02,completed
3138,2135,2024-08-16,completed
3139,1861,2024-10-22,cancelled
3140,531,2024-06-09,completed
3141,3227,2024-12-25,cancelled
3142,427,2024-05-30,returned
3143,212,2024-11-08,returned
3144,1637,2025-04-09,cancelled
3145,356,2024-07-08,cancelled
3146,1910,2024-09-07,completed
3147,1857,2024-12-21,returned
3148,1268,2025-03-02,cancelled
3149,199,2024-08-04,returned
3150,1888,2025-04-14,completed
3151,1133,2024-07-04,cancelled
3152,1364,2024-11-01,cancelled
3153,2925,2024-09-10,cancelled
3154,169,2025-03-21,completed
3155,1888,2025-01-29,returned
3156,1610,2025-01-29,returned
3157,3229,2024-11-19,completed
3158,52,2025-01-12,returned
3159,2313,2024-05-03,cancelled
3160,431,2025-02-06,cancelled
3161,915,2025-01-21,completed
3162,1557,2024-06-23,cancelled
3163,1083,2024-10-12,cancelled
3164,1985,2024-11-05,returned
3165,1441,2024-09-07,completed
3166,1051,2025-01-22,cancelled
3167,3131,2025-02-10,returned
3168,3174,2024-09-19,cancelled
3169,3094,2024-05-31,cancelled
3170,2679,2024-06-18,returned
3171,2771,2024-11-21,completed
3172,571,2024-09-12,returned
3173,2315,2024-10-30,completed
3174,2122,2024-11-22,cancelled
3175,471,2024-08-11,completed
3176,1967,2025-02-18,returned
3177,831,2024-06-06,cancelled
3178,258,2025-02-23,returned
3179,2499,2024-10-06,cancelled
3180,2998,2025-01-24,completed
3181,2431,2024-06-20,returned
3182,2434,2025-02-07,returned
3183,2811,2025-02-23,completed
3184,599,2024-09-14,completed
3185,343,2025-04-27,returned
3186,1704,2024-06-05,cancelled
3187,2846,2024-05-14,returned
3188,654,2024-12-04,cancelled
3189,2390,2025-04-16,completed
3190,419,2025-01-25,cancelled
3191,2151,2024-06-05,completed
3192,2392,2024-05-22,returned
3193,1788,2024-11-01,returned
3194,2827,2024-08-14,cancelled
3195,3195,2024-12-22,completed
3196,1180,2024-08-21,completed
3197,234,2025-04-08,cancelled
3198,1232,2024-08-30,returned
3199,643,2024-12-26,completed
3200,624,2024-05-21,completed
3201,819,2024-08-27,cancelled
3202,21,2024-10-15,returned
3203,927,2025-04-27,completed
3204,90,2024-08-31,completed
3205,1616,2025-03-28,returned
3206,1932,2024-09-18,cancelled
3207,2218,2024-08-31,cancelled
3208,1797,2024-12-26,cancelled
3209,1661,2025-01-19,cancelled
3210,3452,2025-01-21,cancelled
3211,1704,2024-10-08,returned
3212,3262,2025-04-04,cancelled
3213,3076,2025-01-11,returned
3214,3087,2025-03-07,completed
3215,1890,2024-06-21,returned
3216,519,2024-08-24,cancelled
3217,2364,2025-03-17,completed
3218,2256,2025-01-18,returned
3219,2912,2024-05-19,returned
3220,2939,2024-06-05,returned
3221,2417,2025-03-20,completed
3222,1648,2025-03-09,returned
3223,1973,2025-01-15,cancelled
3224,845,2024-08-01,completed
3225,1199,2024-09-28,returned
3226,1660,2024-09-02,cancelled
3227,1137,2024-05-21,returned
3228,2498,2024-07-12,returned
3229,352,2024-06-01,returned
3230,3011,2024-05-08,cancelled
3231,1827,2024-05-08,returned
3232,1854,2025-04-30,returned
3233,3245,2024-12-16,cancelled
3234,2731,2025-03-27,returned
3235,2073,2025-01-08,returned
3236,1503,2024-07-30,cancelled
3237,322,2024-07-06,cancelled
3238,2070,2024-06-04,cancelled
3239,515,2025-02-04,completed
3240,16,2024-08-18,completed
3241,2499,2024-06-20,returned
3242,981,2024-08-09,cancelled
3243,2500,2025-03-11,returned
3244,1101,2024-10-12,completed
3245,3174,2024-12-07,cancelled
3246,3446,2025-01-12,returned
3247,939,2024-12-26,cancelled
3248,3186,2024-08-18,returned
3249,2459,2024-07-05,completed
3250,559,2025-01-12,returned
3251,350,2024-11-16,cancelled
3252,1791,2024-09-12,cancelled
3253,2106,2024-05-23,cancelled
3254,1062,2025-01-07,cancelled
3255,1583,2024-12-08,completed
3256,895,2024-12-16,completed
3257,1045,2024-10-16,returned
3258,3268,2024-06-19,returned
3259,2542,2025-01-15,completed
3260,80,2024-08-14,cancelled
3261,1934,2024-05-20,returned
3262,1735,2024-11-21,returned
3263,1423,2024-11-23,completed
3264,714,2024-11-14,cancelled
3265,1423,2024-11-04,returned
3266,1930,2024-12-04,cancelled
3267,3162,2024-06-30,cancelled
3268,3182,2024-09-27,cancelled
3269,1029,2024-06-12,completed
3270,1676,2024-12-07,completed
3271,3263,2025-03-01,returned
3272,1906,2024-09-21,completed
3273,160,2024-11-29,completed
3274,2864,2025-01-12,returned
3275,2221,2024-05-22,completed
3276,440,2025-03-19,completed
3277,81,2024-12-18,returned
3278,1286,2025-02-17,returned
3279,305,2025-04-06,completed
3280,3457,2025-04-21,cancelled
3281,1381,2025-02-05,returned
3282,2455,2025-02-10,completed
3283,1261,2025-02-23,cancelled
3284,2708,2024-11-18,returned
3285,1252,2024-08-30,completed
3286,3086,2025-01-20,returned
3287,1317,2024-05-18,cancelled
3288,1799,2024-12-27,cancelled
3289,2397,2024-06-08,completed
3290,2364,2025-03-12,returned
3291,1976,2024-12-13,cancelled
3292,600,2024-11-01,cancelled
3293,1207,2024-07-03,cancelled
3294,1567,2024-06-08,returned
3295,148,2025-02-22,completed
3296,1895,2024-06-13,returned
3297,1901,2024-05-15,completed
3298,3465,2025-04-25,cancelled
3299,490,2024-09-30,completed
3300,3018,2025-04-06,returned
3301,1084,2024-06-28,cancelled
3302,1275,2025-04-06,returned
3303,1473,2025-03-28,cancelled
3304,2506,2025-01-17,cancelled
3305,1088,2024-09-02,returned
3306,3038,2025-04-30,completed
3307,3233,2024-12-17,cancelled
3308,2153,2024-05-22,cancelled
3309,2175,2025-02-24,completed
3310,2876,2024-05-07,cancelled
3311,37,2024-08-04,cancelled
3312,253,2024-05-10,returned
3313,2370,2024-11-15,completed
3314,1599,2024-09-09,returned
3315,505,2024-09-09,returned
3316,1592,2024-07-26,completed
3317,2814,2024-07-10,cancelled
3318,1610,2024-06-01,completed
3319,2563,2024-10-30,completed
3320,98,2024-12-06,completed
3321,3250,2025-02-08,cancelled
3322,1828,2024-07-15,completed
3323,1337,2025-03-12,cancelled
3324,792,2025-02-07,returned
3325,3457,2025-01-04,completed
3326,1164,2025-04-14,cancelled
3327,2088,2024-08-10,returned
